id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,month/year
1591206074057183168,One double bedroom near airport,166260467,Jenny,Christchurch City,Waimairi Ward,-43.51765,172.54873,Private room,88.0,1.0,1,2026-01-10,0.42,2,40,1,,2026-01
1591221213499529624,Comfort and Convenience - Close to Airport & Mall,96502896,Subhojit,Christchurch City,Papanui Ward,-43.4876569,172.6121695,Private room,80.0,2.0,4,2026-02-03,1.64,2,364,4,,2026-02
1591325380544761907,Stunning beachside beauty fully furnished,733505538,Akshay,Christchurch City,Coastal Ward,-43.50629,172.72484,Entire home/apt,,1.0,0,,,1,13,0,,
1592242075067103347,"Luxury Retreat with Spa, Views & Space to Relax",219964245,Indira,Christchurch City,Heathcote Ward,-43.5641197,172.730254,Entire home/apt,628.0,2.0,0,,,1,77,0,,
1593084320768476865,Modern CBD Parkview Townhouse with Stadium View,131587937,Kaylene,Christchurch City,Central Ward,-43.53122498970603,172.64072577698803,Entire home/apt,499.0,1.0,0,,,1,194,0,,
1593237965485683752,JD'S Place - Akaroa Holiday Home,145244100,Bachcare,Christchurch City,Banks Peninsula Ward,-43.80199716403587,172.9729602097606,Entire home/apt,,2.0,0,,,1417,365,0,,
1593962979090742568,Central City Stay â¢ Private Courtyard â¢ Parking,551181197,Paula Kat Charlotte,Christchurch City,Central Ward,-43.5340835,172.6417548,Entire home/apt,293.0,2.0,5,2026-02-11,2.11,188,240,5,,2026-02
1594510276247399734,Calm & Cozy - Peaceful Garden Room in Russley,107396614,PatrÃ­cia InÃªz,Christchurch City,Waimairi Ward,-43.52021924200214,172.54149435764222,Private room,86.0,1.0,4,2026-03-20,2.73,1,174,4,,2026-03
1594527426244293623,Luxury Townhouse with Reserved Car Park | Sleeps 8,482671075,Care Property Stays,Christchurch City,Central Ward,-43.53083,172.64017,Entire home/apt,284.0,1.0,13,2026-03-05,6.0,147,205,13,,2026-03
1595264096731257445,Blissful Abode,693481182,Narender,Christchurch City,Linwood Ward,-43.538627,172.6586032,Entire home/apt,188.0,1.0,22,2026-03-10,10.0,1,98,22,,2026-03
1595401923189346496,Stunning new built townhouse,302772664,Holly,Christchurch City,Riccarton Ward,-43.53444,172.61174,Private room,123.0,1.0,3,2026-02-26,2.73,2,364,3,,2026-02
1595799931862062417,Family Home on Tomes,26655867,Genevieve,Christchurch City,Papanui Ward,-43.49953,172.62287,Entire home/apt,708.0,1.0,0,,,1,139,0,,
1596051101390021306,Spacious Studio with Full Kitchen: Close to CBD,389460506,Pulkit,Christchurch City,Central Ward,-43.51717,172.63941,Private room,155.0,1.0,0,,,2,196,0,,
1596184785899036083,Private room in Lyttelton Family Home,95221830,Candice,Christchurch City,Banks Peninsula Ward,-43.60214002122272,172.7128710344915,Private room,,1.0,5,2026-03-16,2.83,3,0,5,,2026-03
1596325854616402532,"2BR Unit Comfortable, Spacious & Free Parking",389460506,Pulkit,Christchurch City,Innes Ward,-43.51550912733669,172.63791062062722,Entire home/apt,185.0,1.0,3,2026-03-18,3.0,2,168,3,,2026-03
1596880558762783722,Bath Street City Studio,265695089,Melissa,Christchurch City,Central Ward,-43.53903820000001,172.6343875,Entire home/apt,273.0,1.0,0,,,3,110,0,,
1597512453062638945,"Central City | Walk to Stadium, Dining & Shopping",551181197,Paula Kat Charlotte,Christchurch City,Central Ward,-43.5318861,172.6402898,Entire home/apt,299.0,1.0,2,2026-03-08,1.07,188,252,2,,2026-03
1597542248359490360,Family home in Lyttelton Harbour,95221830,Candice,Christchurch City,Banks Peninsula Ward,-43.60051,172.7126,Entire home/apt,194.0,1.0,0,,,3,131,0,,
1598161098834927822,Lavender Cottage - 2Bed City Fringe Retreat,111359996,Jo,Christchurch City,Spreydon Ward,-43.55309,172.62218,Entire home/apt,294.0,1.0,1,2026-01-24,0.52,1,48,1,,2026-01
1598177158706286940,The Kilmore Collection,740070062,Bruce,Christchurch City,Central Ward,-43.5261663,172.6291617,Entire home/apt,425.0,1.0,2,2026-02-26,2.0,1,355,2,,2026-02
1598224141600710465,Spacious 1BR Apartment in Manchester Street,331763232,Managed By Williams,Christchurch City,Central Ward,-43.53169,172.64044,Entire home/apt,248.0,1.0,11,2026-03-02,5.59,132,269,11,,2026-03
1598228168348759500,Central 1BR Apartment near Te Kaha Stadium,331763232,Managed By Williams,Christchurch City,Central Ward,-43.53221,172.63885,Entire home/apt,217.0,1.0,2,2026-02-14,1.43,132,283,2,,2026-02
1598228169376583899,City-Edge 2BR Townhouse by Te Kaha,331763232,Managed By Williams,Christchurch City,Central Ward,-43.53138,172.64149,Entire home/apt,259.0,2.0,3,2026-02-06,1.45,132,61,3,,2026-02
1598232044054230137,Spacious country retreat in native bush setting,688225120,Chris And Helen,Christchurch City,Banks Peninsula Ward,-43.72939779215737,172.8966318564167,Entire home/apt,189.0,1.0,2,2026-02-22,1.4,1,170,2,,2026-02
1598731379864106979,Heritage Charm Meets Modern Luxury,582355894,Hamish,Christchurch City,Cashmere Ward,-43.55965,172.63847,Entire home/apt,,2.0,3,2026-02-23,1.8,1,0,3,,2026-02
1598757716207439478,The Tiny Diamond,740243887,Becs And Ash,Christchurch City,Banks Peninsula Ward,-43.62733,172.72495,Entire home/apt,210.0,1.0,8,2026-03-05,5.45,1,16,8,,2026-03
1599093417473661620,Nest Solo,690839047,Matthew,Christchurch City,Innes Ward,-43.50275994702879,172.6575436140453,Private room,76.0,4.0,0,,,4,43,0,,
1599110987289429508,Elegant 2BR Townhouse in Huanui Lane,331763232,Managed By Williams,Christchurch City,Central Ward,-43.53054,172.64002,Entire home/apt,241.0,1.0,5,2026-03-01,2.63,132,85,5,,2026-03
1599518248005017272,Akaroa Streamside Retreat â¢ Hot Tub â¢ Valley Views,583798543,Simon,Christchurch City,Banks Peninsula Ward,-43.81163,172.96733,Entire home/apt,326.0,2.0,3,2026-03-10,3.0,1,151,3,,2026-03
1599606306995456045,The Green View - Close to Airport & Mall,96502896,Subhojit,Christchurch City,Papanui Ward,-43.48789,172.61324,Private room,86.0,1.0,4,2026-03-20,2.35,2,355,4,,2026-03
1599610512935716306,Peaceful Bushside Single Room,58253723,Happy Hideouts,Christchurch City,Innes Ward,-43.49410889846365,172.63163699332253,Private room,87.0,2.0,3,2026-03-02,1.64,5,90,3,,2026-03
1599615301261661750,Renard Retreat,21245809,Craig & Kellie,Christchurch City,Banks Peninsula Ward,-43.8094928,172.9718994,Entire home/apt,463.0,2.0,1,2026-02-26,1.0,1,290,1,,2026-02
1599643260678375331,Modern Two Storey Stay with Private Patio,202585247,Ohana,Christchurch City,Spreydon Ward,-43.54907346933032,172.62242261841914,Entire home/apt,270.0,1.0,4,2026-02-28,2.35,137,101,4,,2026-02
1600279307920035871,Boutique Sophisticated One Bedroom Hideaway,45768555,Hasslefree Accommodation,Christchurch City,Central Ward,-43.5226917,172.6430901,Entire home/apt,358.0,1.0,3,2026-03-01,2.37,65,336,3,,2026-03
1600892187256132244,Queen Cozy bed and room to relax in Christchruch,129005683,Rakesh,Christchurch City,Burwood Ward,-43.49566564669176,172.68725221831963,Private room,60.0,1.0,7,2026-03-17,3.89,2,249,7,,2026-03
1600952172522805131,Salisbury Getaway,23278101,Jason,Christchurch City,Central Ward,-43.524713,172.6436329,Entire home/apt,284.0,1.0,9,2026-03-16,6.14,18,327,9,,2026-03
1601068904566817239,The Pinnacle of City Living 2 Beds 2 Bths Parking,45768555,Hasslefree Accommodation,Christchurch City,Central Ward,-43.53024,172.64183,Entire home/apt,314.0,1.0,2,2026-02-28,2.0,65,329,2,,2026-02
1601124151878031785,Stroll to the village and beach,438672907,Penny,Christchurch City,Heathcote Ward,-43.57074674463552,172.75717199236072,Entire home/apt,856.0,4.0,0,,,1,93,0,,
1601138570222657952,Refined Luxury Retreat with Premium Comforts.,45768555,Hasslefree Accommodation,Christchurch City,Central Ward,-43.52962,172.64327,Entire home/apt,338.0,1.0,9,2026-03-14,4.66,65,335,9,,2026-03
1601292628039815458,A Teeny Tiny Sanctuary in The Heart of the City,45768555,Hasslefree Accommodation,Christchurch City,Central Ward,-43.5272862,172.639144,Entire home/apt,220.0,1.0,8,2026-03-14,4.21,65,353,8,,2026-03
1601746737971546547,Sydenham Escape with Patio and Parking,202585247,Ohana,Christchurch City,Central Ward,-43.5461234124283,172.63700628451076,Entire home/apt,261.0,1.0,6,2026-02-13,3.27,137,86,6,,2026-02
1601763926741166823,Kiwiana charm + city convenience,741108067,Kelly,Christchurch City,Innes Ward,-43.50665,172.64023,Entire home/apt,229.0,1.0,3,2026-03-01,3.0,1,4,3,,2026-03
1601787111327122146,Ensuite Room in Riccarton-Walk to mall Shops & Bus,497684553,Pausina,Christchurch City,Riccarton Ward,-43.5279713,172.6060241,Private room,171.0,1.0,4,2026-02-27,2.73,1,94,4,,2026-02
1601827855510006415,Victoria Jane Guest House~ 10 min to Chch airport,321971573,Mike,Christchurch City,Harewood Ward,-43.4658534,172.6170776,Entire home/apt,217.0,2.0,3,2026-03-01,3.0,1,170,3,,2026-03
1601845147225005552,"Central City - Entire House (5 rooms, 10 people)",257637355,Stephen,Christchurch City,Central Ward,-43.53035130000001,172.6459422,Entire home/apt,810.0,1.0,3,2026-03-01,2.43,1,161,3,,2026-03
1603172976133930022,"City Calm Retreat â 2BR, 2BA, Free Parking",49642171,Lily-SimplyHost,Christchurch City,Central Ward,-43.5259716,172.6308046,Entire home/apt,308.0,1.0,6,2026-03-20,4.0,95,341,6,,2026-03
1603188960980905854,Shrewsbury Retreat,81390838,Perfect Stays,Christchurch City,Fendalton Ward,-43.519374934933936,172.62426142091638,Entire home/apt,863.0,2.0,0,,,47,68,0,,
1603203951021808021,Stylish & Central - City View Apt w/ Free Carpark,482671075,Care Property Stays,Christchurch City,Central Ward,-43.53237,172.6408,Entire home/apt,277.0,1.0,3,2026-03-09,1.55,147,218,3,,2026-03
1603318204123854155,Modern City Base at Manchester Street,331763232,Managed By Williams,Christchurch City,Central Ward,-43.53100249391986,172.63917435365138,Entire home/apt,205.0,1.0,12,2026-03-08,6.67,132,285,12,,2026-03
1603318204311280942,Central 2BR City Stay on Armagh Street,331763232,Managed By Williams,Christchurch City,Central Ward,-43.52871,172.64558,Entire home/apt,236.0,2.0,2,2026-02-26,1.3,132,152,2,,2026-02
1603331230046751413,Modern house 15 min drive from central city,134613984,Laura,Christchurch City,Innes Ward,-43.47183100016576,172.6377982646227,Private room,450.0,1.0,0,,,1,199,0,,
1603865825013332594,Convenient 4BR Home Opposite Hagley Park,74811135,Maggie,Christchurch City,Central Ward,-43.53386,172.61246,Entire home/apt,611.0,1.0,3,2026-02-28,3.0,41,209,3,,2026-02
1604081111293025395,2BRM City Convenience on Armagh,43367626,Sharon,Christchurch City,Central Ward,-43.52797,172.64982,Entire home/apt,274.0,1.0,1,2026-02-20,1.0,16,168,1,,2026-02
1604081637981630359,Modern & Sun-Drenched Room in Quiet East Suburb,203064866,Jamie,Christchurch City,Linwood Ward,-43.53311,172.68336,Private room,90.0,1.0,7,2026-02-26,4.67,2,83,7,,2026-02
1604151161255136185,Airport Nearby | Large Open-Plan Family Home,107729261,Dean,Christchurch City,Waimairi Ward,-43.50151,172.56684,Entire home/apt,,2.0,3,2026-03-01,2.37,2,0,3,,2026-03
1604180636887011253,Inner City Central location,741776205,Greystone Property Limited,Christchurch City,Central Ward,-43.5311992,172.64014756322936,Entire home/apt,250.0,1.0,2,2026-03-15,1.03,1,173,2,,2026-03
1604198050009475813,City-Fringe Luxury Stay | 2BR Parking | Guest Fav,49642171,Lily-SimplyHost,Christchurch City,Innes Ward,-43.51753,172.65243,Entire home/apt,254.0,1.0,10,2026-03-21,5.88,95,304,10,,2026-03
1604214784756885753,North Avon Bright Modern Home Near CBD,49642171,Lily-SimplyHost,Christchurch City,Central Ward,-43.5178011,172.6522235,Entire home/apt,300.0,1.0,3,2026-02-26,2.09,95,316,3,,2026-02
1604623945300562573,Luxury 3-Bed 3-Bath Home Near CBD + Garage,49642171,Lily-SimplyHost,Christchurch City,Innes Ward,-43.51745784754617,172.6525655690092,Entire home/apt,399.0,1.0,3,2026-02-26,2.05,95,337,3,,2026-02
1604770657887160295,Stylish Studio in the heart of the city,221660236,Lalita,Christchurch City,Central Ward,-43.53857,172.63466,Entire home/apt,111.0,2.0,0,,,1,232,0,,
1605295895371454739,Murray the Teardrop Campervan,58253723,Happy Hideouts,Christchurch City,Innes Ward,-43.49635085605578,172.63299706835957,Private room,75.0,2.0,2,2026-02-23,1.36,5,365,2,,2026-02
1605562489439434163,Scandi Inspired Tranquil Cabin,304322427,Allison,Christchurch City,Heathcote Ward,-43.5648,172.71963,Entire home/apt,147.0,1.0,9,2026-03-17,5.29,1,258,9,,2026-03
1606028273944186536,Modern & Cozy 4BR Home,74811135,Maggie,Christchurch City,Riccarton Ward,-43.53495,172.58546,Entire home/apt,385.0,1.0,2,2026-02-28,2.0,41,15,2,,2026-02
1606150630994753324,Spacious 3BR Home Near Airport + Free Parking,74811135,Maggie,Christchurch City,Hornby Ward,-43.5286,172.55174,Entire home/apt,289.0,1.0,1,2026-02-22,1.0,41,97,1,,2026-02
1606213123244049956,äå¿å±,326582112,Olivia,Christchurch City,Spreydon Ward,-43.5441,172.61478,Private room,78.0,1.0,0,,,2,294,0,,
1606860071036220210,Modern CBD Townhouse close to new stadium,742505821,Laura,Christchurch City,Central Ward,-43.52957449895684,172.64378512778146,Entire home/apt,200.0,1.0,0,,,1,325,0,,
1607154278498675358,MSQ apartment,742566012,Jiyoung,Christchurch City,Central Ward,-43.53027,172.64089,Entire home/apt,201.0,2.0,2,2026-02-14,1.5,1,85,2,,2026-02
1607606410810725398,Central Christchurch Studio & 2BR Retreat,551181197,Paula Kat Charlotte,Christchurch City,Central Ward,-43.536187,172.6353027,Entire home/apt,421.0,1.0,0,,,188,241,0,,
1607694180090740188,Central City Dual Townhouses,551181197,Paula Kat Charlotte,Christchurch City,Central Ward,-43.53136740000001,172.640436,Entire home/apt,439.0,1.0,1,2026-02-15,0.83,188,189,1,,2026-02
1608336480340096932,"CBD 2-Bed, 2-Bath Townhouse + Parking",49642171,Lily-SimplyHost,Christchurch City,Central Ward,-43.5221126,172.6371454,Entire home/apt,251.0,1.0,3,2026-03-18,2.65,95,350,3,,2026-03
1608572829787605856,"City Stay, Sleeps 6 - Walk to One NZ Stadium",551181197,Paula Kat Charlotte,Christchurch City,Central Ward,-43.5315768,172.6479961,Entire home/apt,288.0,1.0,2,2026-02-21,1.2,188,262,2,,2026-02
1609055532464983451,Stadium & Port Hills View 1BR Apartment | Balcony,551181197,Paula Kat Charlotte,Christchurch City,Central Ward,-43.5318421,172.6398551,Entire home/apt,271.0,1.0,7,2026-03-09,5.0,188,266,7,,2026-03
1609060790652756140,"Family Retreat with Spa, Games, and Sunshine",202585247,Ohana,Christchurch City,Halswell Ward,-43.57305551443601,172.5851184415426,Entire home/apt,445.0,1.0,1,2026-02-25,1.0,137,99,1,,2026-02
1609155175453419944,Central 2BR Townhouse with Private Yard,331763232,Managed By Williams,Christchurch City,Central Ward,-43.53259857015611,172.6488629215962,Entire home/apt,233.0,2.0,3,2026-03-07,2.73,132,333,3,,2026-03
1610398323785538486,Contemporary 2BR Stay for 6 with Private Patio,482671075,Care Property Stays,Christchurch City,Central Ward,-43.5222558,172.6376352,Entire home/apt,230.0,1.0,4,2026-03-09,2.55,147,265,4,,2026-03
1610499161284758710,Cozy Sunlit Home Near City & Nature - Halswell,517960751,Moses,Christchurch City,Halswell Ward,-43.59387,172.56609,Private room,155.0,1.0,6,2026-02-26,4.29,2,348,6,,2026-02
1610508383134844136,Cozy 2-Bedroom Home on Charles street central CHCH,211195948,Jenny,Christchurch City,Linwood Ward,-43.54418,172.66154,Entire home/apt,225.0,1.0,5,2026-03-07,3.41,20,117,5,,2026-03
1610515024241604904,"Classic Kiwi Bach - 2 Bed, 4 guests with Hot Tub.",20665858,Adam,Christchurch City,Banks Peninsula Ward,-43.81602119550259,172.95089999933623,Entire home/apt,274.0,1.0,3,2026-03-04,2.09,20,327,3,,2026-03
1610516497521626704,"Serenity in the City Centre. Sleeps 6, has carpark",482671075,Care Property Stays,Christchurch City,Central Ward,-43.52211,172.63715,Entire home/apt,289.0,1.0,5,2026-03-09,3.13,147,214,5,,2026-03
1610713261415269819,Peaceful Retreat: King Bed & Quick City Access,44332109,Zoez,Christchurch City,Waimairi Ward,-43.51366,172.56835,Private room,105.0,1.0,7,2026-03-05,5.12,1,145,7,,2026-03
1611123367289637515,Luxury Central City 1-Bed Apartment | Near Stadium,49642171,Lily-SimplyHost,Christchurch City,Central Ward,-43.53655,172.63842,Entire home/apt,268.0,1.0,6,2026-03-14,5.14,95,346,6,,2026-03
1611140810138558822,"Banks Cottage. 
Sleeps 6, free carpark",499801408,Anu,Christchurch City,Central Ward,-43.52354419788345,172.63639102809773,Entire home/apt,353.0,1.0,6,2026-03-14,4.0,2,353,6,,2026-03
1611175409041069189,Parkside Home in Merivale,39393412,Kate,Christchurch City,Fendalton Ward,-43.52277078885121,172.61681728374035,Entire home/apt,607.0,2.0,1,2026-02-16,0.86,2,172,1,,2026-02
1611255509354194875,Central 1BR Apartment with City Comfort,331763232,Managed By Williams,Christchurch City,Central Ward,-43.53187,172.63928,Entire home/apt,208.0,1.0,1,2026-02-05,0.65,132,344,1,,2026-02
1611265793129549301,"studio of convenience, central city",743624258,Justin,Christchurch City,Central Ward,-43.53050776690728,172.64372634345648,Entire home/apt,109.0,2.0,2,2026-02-10,1.33,1,364,2,,2026-02
1611482850929356271,"Sunny Colombo St Stay. Reserved Parking, King beds",551181197,Paula Kat Charlotte,Christchurch City,Central Ward,-43.52207689999999,172.6371453,Entire home/apt,344.0,1.0,4,2026-03-02,3.53,188,229,4,,2026-03
1611793688193365823,Brand New Designer 2BR 2Bath w Garage Central Chch,663807688,Leah,Christchurch City,Central Ward,-43.5220452201269,172.6366774365306,Entire home/apt,262.0,1.0,6,2026-03-21,5.29,2,330,6,,2026-03
1611996200074365296,Wow on Welles- Central City Apartment,404248616,Alan,Christchurch City,Central Ward,-43.537523,172.6384522,Entire home/apt,373.0,2.0,0,,,1,258,0,,
1612013759514282363,Classic and Comfy Townhouse + Carpark on Colombo,551181197,Paula Kat Charlotte,Christchurch City,Central Ward,-43.5233087,172.6362476,Entire home/apt,225.0,1.0,3,2026-03-08,2.73,188,266,3,,2026-03
1612026635969759420,King street room close to cbd!,88551731,Callum,Christchurch City,Heathcote Ward,-43.5512093,172.6394093,Private room,,1.0,1,2026-02-16,0.83,1,0,1,,2026-02
1612100458658068746,"Top-Floor City retreat, 1-Block to Te Kaha Stadium",510730797,Kate,Christchurch City,Central Ward,-43.5318421,172.6398551,Entire home/apt,307.0,1.0,4,2026-03-07,3.08,14,72,4,,2026-03
1612137444495603423,"Beachside apartment, North Beach New Brighton.",128807329,Samantha Rosemary,Christchurch City,Coastal Ward,-43.5004903,172.7277743,Entire home/apt,395.0,2.0,2,2026-02-28,2.0,1,352,2,,2026-02
1612139840704234549,Green Pasture Retreat,743889907,Vivian,Christchurch City,Halswell Ward,-43.57286,172.528,Entire home/apt,288.0,1.0,1,2026-02-07,0.7,1,79,1,,2026-02
1612563487167577009,"2 bedrooms, 5 mins from the city",938000,Kit,Christchurch City,Cashmere Ward,-43.55978,172.65121,Entire home/apt,204.0,1.0,0,,,2,363,0,,
1612619095946921139,Cecil Wood Views,376930565,Cara,Christchurch City,Heathcote Ward,-43.5725689,172.7561797,Entire home/apt,137.0,1.0,8,2026-03-12,6.67,1,20,8,,2026-03
1612753379586478612,Fresh Build City Retreat in Christchurch CBD,331763232,Managed By Williams,Christchurch City,Central Ward,-43.5325,172.63936,Entire home/apt,219.0,1.0,3,2026-03-07,1.96,132,343,3,,2026-03
1612833399124839878,Refurbished villa in a great location!,169606230,Giana,Christchurch City,Innes Ward,-43.51142516306739,172.64925857085964,Entire home/apt,514.0,1.0,0,,,1,265,0,,
